employee_id,employee_name,department,date,attendance_status,hours_worked,overtime_hours,wellbeing_score,task_overdue_count
E144,Zubair_40,Engineering,2025-04-21,Present,8.67,1.6,6.38,0
E174,Mary_55,Finance,2025-01-03,Present,7.39,0.54,5.34,0
E244,Zubair_34,Finance,2025-02-02,Present,10.31,2.38,4.41,0
E218,David_53,QA,2025-02-23,Present,6.63,1.95,9.17,0
E066,John_58,Logistics,2025-04-06,Present,5.97,0.0,4.76,0
E161,Zubair_30,Operations,2025-01-14,Remote,0.0,0.0,6.2,0
E207,Usman_95,Operations,2025-03-17,Present,9.3,2.47,6.46,0
E251,Mary_43,Finance,2025-01-25,Present,9.44,0.54,6.87,0
E018,Mary_72,Logistics,2025-02-27,Present,8.01,2.23,4.56,0
E096,Sara_91,HR,2025-03-13,Present,7.56,0.0,5.89,0
E134,Fatima_77,Engineering,2025-02-02,Present,8.55,0.0,6.09,0
E262,Zubair_41,Logistics,2025-03-30,Absent,0.0,0.0,8.08,0
E013,Hina_43,Engineering,2025-02-03,Remote,0.0,0.0,3.12,0
E080,David_97,HR,2025-02-16,Present,5.68,1.34,6.0,0
E287,Khadija_39,QA,2025-01-29,Present,5.52,1.58,8.05,0
E228,Usman_32,Support,2025-02-15,Present,8.04,2.51,7.6,0
E285,Emma_69,QA,2025-03-23,Present,5.68,0.0,4.09,1
E015,Emma_3,Support,2025-01-21,Absent,0.0,0.0,4.86,0
E051,Usman_79,Operations,2025-03-13,Present,8.31,2.09,2.83,0
E120,Mary_12,Support,2025-04-16,Present,5.99,0.0,5.52,0
E295,Usman_53,HR,2025-04-11,Present,6.32,2.8,6.09,0
E261,Sophia_19,Logistics,2025-03-05,Present,9.17,3.02,7.12,1
E167,Ahmed_61,Logistics,2025-02-26,Present,7.29,0.0,1.0,1
E245,Bilal_62,Finance,2025-04-12,Present,8.27,1.03,2.93,1
E161,Omar_3,Engineering,2025-02-21,Present,6.34,1.28,4.28,0
E102,John_8,Sales,2025-04-03,Present,6.46,1.96,5.79,0
E065,David_77,QA,2025-02-15,Present,9.28,0.34,2.88,1
E062,David_42,Support,2025-01-31,Present,7.26,2.14,3.72,1
E076,Emma_47,Operations,2025-04-22,Absent,0.0,0.0,5.35,0
E094,Ali_24,Finance,2025-03-07,Present,8.93,2.33,5.9,0
E124,David_52,Operations,2025-02-04,Present,5.8,0.64,1.91,1
E295,Ayesha_85,Support,2025-03-12,Present,8.91,0.0,3.81,1
E041,Sophia_7,QA,2025-03-03,Absent,0.0,0.0,7.7,0
E140,Zubair_2,Logistics,2025-01-14,Present,7.61,1.09,6.44,1
E150,Hina_91,QA,2025-01-25,Present,8.22,0.0,3.35,0
E256,Emma_24,Operations,2025-01-03,Present,7.4,0.0,8.22,1
E254,Emma_53,Operations,2025-04-20,Present,7.65,2.19,9.08,0
E226,David_5,Operations,2025-03-07,Absent,0.0,0.0,3.5,2
E283,Usman_13,QA,2025-01-03,Present,7.99,2.96,3.81,0
E202,Hina_25,Operations,2025-04-12,Present,8.74,3.33,3.66,1
E098,Emma_58,HR,2025-01-24,Present,7.17,2.16,4.93,1
E006,Sophia_11,Support,2025-04-14,Present,5.73,0.45,3.67,0
E296,Sophia_5,Logistics,2025-01-27,Present,8.62,0.0,6.49,1
E295,Ahmed_68,Sales,2025-02-01,Absent,0.0,0.0,5.8,1
E128,Ali_3,Sales,2025-01-20,Present,7.03,2.67,6.21,0
E138,Emma_39,HR,2025-02-19,Present,8.73,3.11,5.08,1
E020,John_98,Sales,2025-04-08,Present,7.85,0.34,6.9,0
E021,Zubair_91,HR,2025-02-10,Present,8.58,2.8,5.45,0
E281,Zubair_48,Sales,2025-01-14,Present,6.37,1.55,4.5,1
E254,Usman_68,Sales,2025-03-13,Present,8.48,3.55,7.54,1
E176,Hina_92,Support,2025-01-11,Present,9.94,3.39,6.06,2
E087,Noor_44,HR,2025-02-24,Present,8.89,1.75,5.72,0
E130,Sara_29,QA,2025-01-19,Present,8.38,0.51,4.42,0
E264,Khadija_30,QA,2025-04-26,Absent,0.0,0.0,4.43,0
E279,Sara_8,Logistics,2025-01-29,Present,7.44,1.96,5.7,0
E118,John_96,QA,2025-04-06,Present,7.98,0.0,2.96,0
E029,Sophia_78,Logistics,2025-01-25,Absent,0.0,0.0,6.52,0
E077,Emma_41,QA,2025-01-19,Present,7.75,4.84,5.47,1
E055,Zubair_92,Finance,2025-02-01,Present,7.91,1.18,6.68,0
E204,Emma_38,Logistics,2025-03-16,Absent,0.0,0.0,7.0,0
E247,Emma_38,Operations,2025-04-23,Present,6.79,2.92,2.08,3
E206,John_88,Operations,2025-02-06,Present,6.96,0.25,6.65,0
E107,Usman_99,Support,2025-01-29,Remote,0.0,0.0,9.24,0
E038,Omar_25,Operations,2025-03-28,Present,7.26,4.44,4.3,0
E101,Sophia_1,Finance,2025-01-10,Present,7.48,0.82,5.29,0
E157,Khadija_50,Support,2025-04-20,Present,9.57,0.47,4.92,0
E075,Bilal_39,Finance,2025-01-16,Present,8.34,0.81,5.44,0
E046,Emma_29,Operations,2025-04-12,Absent,0.0,0.0,6.0,1
E026,Emma_29,Engineering,2025-03-08,Present,7.88,1.76,7.51,0
E069,Noor_96,Finance,2025-03-31,Absent,0.0,0.0,5.58,2
E047,Zubair_50,Engineering,2025-03-06,Absent,0.0,0.0,4.27,2
E174,Ali_30,QA,2025-02-28,Present,6.91,2.27,2.75,1
E188,Fatima_40,HR,2025-01-07,Present,8.03,0.65,5.74,0
E184,Ahmed_4,Sales,2025-01-08,Present,8.83,0.0,4.85,1
E178,Ahmed_91,Operations,2025-01-19,Present,7.26,0.86,4.47,0
E266,Mary_30,Sales,2025-04-14,Absent,0.0,0.0,4.32,0
E011,Zubair_86,Operations,2025-01-28,Present,7.49,2.27,8.78,1
E084,Fatima_84,Sales,2025-04-06,Present,8.54,0.0,9.25,1
E092,Sophia_93,Logistics,2025-02-16,Present,8.2,0.96,4.6,1
E027,Ahmed_47,Engineering,2025-01-13,Present,6.0,1.57,6.22,2
E168,Sophia_76,Finance,2025-01-28,Present,7.05,0.48,7.21,1
E242,Ali_17,Finance,2025-03-26,Present,8.95,0.26,6.06,0
E046,Fatima_93,Engineering,2025-04-22,Present,9.44,1.1,5.4,0
E031,Mary_33,Support,2025-01-08,Absent,0.0,0.0,8.11,0
E176,Ali_64,Logistics,2025-03-02,Present,8.06,0.93,2.73,1
E137,Fatima_80,Logistics,2025-04-08,Present,8.47,2.18,6.95,1
E218,Fatima_97,HR,2025-04-06,Present,6.23,2.13,9.29,0
E059,Ayesha_12,HR,2025-03-24,Present,7.7,4.09,8.15,1
E193,Ahmed_12,Engineering,2025-04-17,Present,8.05,0.05,2.19,1
E229,Ayesha_68,Operations,2025-04-22,Present,8.08,3.25,5.12,0
E269,Sophia_91,Support,2025-01-26,Present,4.7,1.26,5.48,0
E171,Hina_34,Logistics,2025-02-27,Present,7.02,0.0,6.95,2
E223,Ahmed_56,HR,2025-01-25,Present,9.44,0.64,5.73,0
E067,Zubair_81,Logistics,2025-01-22,Present,6.86,2.49,3.01,3
E009,Ali_5,Sales,2025-02-19,Present,9.23,1.44,4.19,0
E285,Ayesha_59,QA,2025-03-28,Present,9.34,0.3,8.01,1
E096,Hina_42,Engineering,2025-03-29,Present,7.9,1.09,4.67,1
E093,Noor_36,Logistics,2025-03-17,Present,7.24,0.0,7.9,0
E127,David_53,Support,2025-03-04,Present,7.07,0.82,7.33,0
E291,Sophia_1,Logistics,2025-03-27,Present,8.78,1.17,1.0,3
E112,Ayesha_94,Support,2025-04-11,Present,7.88,0.03,5.7,0
E210,Sara_87,Logistics,2025-04-10,Present,7.14,1.03,6.83,1
E231,Sara_49,Finance,2025-04-23,Present,6.33,1.61,5.88,3
E136,Omar_54,HR,2025-02-02,Present,7.33,0.66,6.75,1
E083,Fatima_2,Support,2025-03-19,Absent,0.0,0.0,6.59,1
E233,Noor_87,QA,2025-04-30,Present,9.01,2.18,1.35,2
E096,John_27,Support,2025-01-21,Present,8.85,0.0,6.01,0
E292,Ali_35,Logistics,2025-03-05,Present,8.41,0.0,5.99,0
E127,Sophia_48,QA,2025-02-17,Present,8.81,0.0,5.73,0
E296,Emma_98,Support,2025-04-04,Present,7.57,2.33,6.4,1
E203,Sophia_8,Finance,2025-04-19,Absent,0.0,0.0,6.38,1
E127,Usman_9,Sales,2025-03-23,Present,8.97,0.6,9.81,0
E013,Fatima_40,Sales,2025-01-04,Present,8.29,1.36,8.3,1
E113,Hina_43,HR,2025-04-09,Present,9.07,0.0,7.36,0
E156,Sara_67,Engineering,2025-04-01,Present,7.57,2.19,5.64,0
E010,Khadija_44,Engineering,2025-02-08,Present,6.52,0.0,5.67,1
E271,David_39,Operations,2025-01-21,Present,10.73,0.0,4.58,0
E252,Noor_50,Sales,2025-01-22,Present,7.13,2.59,5.65,1
E032,Ali_84,Operations,2025-01-20,Present,8.28,0.11,1.26,1
E142,Sara_27,HR,2025-04-09,Present,6.99,3.88,6.22,2
E082,Omar_47,HR,2025-04-08,Present,9.55,3.65,7.37,2
E215,Hina_11,Sales,2025-01-12,Present,7.62,2.24,6.47,0
E217,Ahmed_44,Finance,2025-04-18,Absent,0.0,0.0,7.01,0
E193,Khadija_80,Support,2025-01-23,Present,6.49,2.59,8.35,0
E233,Mary_29,Sales,2025-04-14,Present,7.41,0.98,5.79,2
E077,Mary_20,HR,2025-04-19,Absent,0.0,0.0,5.88,0
E178,Omar_46,Finance,2025-03-16,Present,6.02,2.1,6.76,1
E044,Omar_24,HR,2025-01-27,Present,8.5,1.69,3.87,1
E035,Ahmed_66,Finance,2025-01-24,Present,9.51,1.63,6.47,1
E131,Usman_24,Operations,2025-02-08,Present,8.27,0.0,5.46,2
E208,Sara_70,Sales,2025-02-23,Present,7.37,2.9,8.23,1
E264,Bilal_10,Finance,2025-02-11,Present,6.7,0.0,7.02,0
E205,Hina_8,Sales,2025-04-29,Present,9.18,2.91,5.2,1
E140,Hina_16,Logistics,2025-03-01,Present,6.99,0.73,4.37,0
E210,Ali_78,HR,2025-01-28,Present,8.89,1.49,7.93,0
E019,Hina_5,Finance,2025-03-18,Present,8.19,1.4,6.02,1
E002,Bilal_71,HR,2025-04-23,Present,6.39,0.0,2.37,0
E201,Emma_31,Engineering,2025-04-11,Present,6.83,1.88,5.39,0
E114,Hina_69,Support,2025-04-11,Present,8.02,1.77,4.75,1
E065,Usman_12,Sales,2025-04-15,Present,7.68,2.88,5.08,0
E162,Mary_53,Finance,2025-04-17,Present,8.2,0.61,5.6,0
E290,Sophia_17,Finance,2025-03-04,Present,7.51,1.63,4.83,0
E108,Fatima_79,HR,2025-03-14,Present,6.86,0.04,6.13,1
E143,Emma_49,Finance,2025-02-05,Present,8.87,0.0,1.99,0
E248,Omar_59,Finance,2025-03-16,Present,9.3,0.0,4.13,0
E194,Sophia_94,Operations,2025-04-16,Present,9.85,1.95,1.0,1
E267,Ali_9,Engineering,2025-02-14,Present,7.86,0.61,10.0,0
E200,Ayesha_98,Logistics,2025-02-16,Present,6.15,1.7,5.7,1
E202,Zubair_92,Engineering,2025-01-31,Present,8.24,0.0,6.65,0
E223,Emma_19,Operations,2025-03-02,Present,8.04,0.0,5.94,0
E121,Sophia_7,QA,2025-01-04,Remote,0.0,0.0,3.88,2
E174,John_92,Sales,2025-04-01,Present,8.07,1.62,5.0,1
E080,David_91,Sales,2025-04-11,Present,7.35,0.88,4.38,1
E143,Ahmed_75,Logistics,2025-04-10,Remote,0.0,0.0,5.61,0
E158,David_65,Support,2025-01-05,Present,9.03,2.38,6.71,1
E072,Omar_3,HR,2025-04-04,Present,8.2,1.56,6.48,0
E050,Usman_22,HR,2025-01-24,Absent,0.0,0.0,7.45,0
E179,Khadija_77,Support,2025-01-03,Present,8.79,1.8,4.59,0
E214,Zubair_15,QA,2025-01-25,Remote,0.0,0.0,7.69,0
E132,Noor_12,Sales,2025-04-10,Present,9.57,0.54,5.73,0
E238,Noor_57,QA,2025-01-12,Present,7.96,1.21,4.14,0
E131,Ali_63,HR,2025-01-07,Present,9.61,1.77,4.82,2
E166,John_23,Engineering,2025-04-14,Present,10.11,2.68,8.04,0
E037,Ali_71,Logistics,2025-01-05,Present,8.16,0.13,7.15,0
E108,Noor_48,Logistics,2025-03-15,Present,5.47,4.47,5.4,1
E090,Emma_46,HR,2025-04-27,Present,10.31,2.43,7.12,0
E212,Ahmed_16,Operations,2025-03-15,Present,8.24,0.0,5.73,0
E036,John_60,Finance,2025-02-27,Present,7.33,2.51,7.19,0
E257,Emma_48,Finance,2025-01-06,Present,9.99,1.16,7.34,0
E202,Khadija_35,HR,2025-03-30,Present,6.58,1.01,8.84,0
E035,Zubair_85,HR,2025-04-02,Present,5.81,2.15,4.55,0
E011,Khadija_61,Engineering,2025-04-05,Present,7.52,1.56,6.64,0
E101,David_30,Finance,2025-02-12,Present,7.07,5.04,4.71,0
E169,Zubair_45,Logistics,2025-04-04,Present,9.13,1.68,3.8,2
E071,Fatima_60,Support,2025-04-12,Present,7.38,0.76,4.06,0
E017,Fatima_69,Support,2025-03-09,Present,7.35,0.0,4.77,0
E005,Bilal_13,Engineering,2025-01-31,Present,8.31,4.88,7.21,3
E042,Mary_92,Finance,2025-01-13,Present,8.74,0.39,7.75,0
E179,Khadija_62,Logistics,2025-04-29,Present,7.15,2.23,5.76,0
E136,Noor_51,Logistics,2025-02-04,Present,8.37,1.99,3.61,0
E286,Ayesha_3,Sales,2025-04-13,Present,9.73,0.3,5.29,0
E016,Noor_16,Logistics,2025-04-01,Present,10.06,0.22,4.6,0
E286,Hina_41,HR,2025-04-01,Present,9.0,1.89,7.06,0
E052,Ahmed_91,Sales,2025-01-16,Present,8.33,2.9,4.3,0
E035,Hina_31,Engineering,2025-02-24,Remote,0.0,0.0,1.0,1
E269,Usman_90,HR,2025-03-20,Remote,0.0,0.0,3.91,0
E130,Noor_71,Finance,2025-03-30,Present,9.12,3.47,3.51,2
E140,Noor_71,Finance,2025-04-02,Present,8.53,1.74,9.02,0
E299,Sara_5,Sales,2025-02-16,Present,8.6,2.5,7.24,1
E266,Emma_49,HR,2025-04-17,Present,8.25,0.0,7.17,1
E108,Khadija_24,Support,2025-02-28,Present,8.52,1.3,9.65,0
E195,Omar_8,HR,2025-01-09,Present,9.33,2.85,4.52,0
E128,John_53,Operations,2025-04-18,Present,8.67,1.1,5.8,1
E029,Emma_52,Support,2025-03-05,Present,8.14,4.03,3.5,0
E166,Khadija_48,Operations,2025-03-26,Present,5.23,0.93,6.11,1
E065,John_90,Engineering,2025-02-28,Absent,0.0,0.0,5.75,0
E114,Bilal_5,Logistics,2025-03-29,Present,7.22,0.82,5.58,0
E289,John_91,HR,2025-03-02,Remote,0.0,0.0,6.1,0
E243,David_95,Engineering,2025-01-21,Present,7.21,0.0,3.69,1
E110,David_46,Logistics,2025-01-04,Present,8.44,1.57,7.3,0
E056,David_37,Operations,2025-04-07,Present,8.64,0.0,3.76,0
E246,Mary_73,Engineering,2025-02-11,Present,7.45,2.3,7.74,0
E225,Ali_66,Support,2025-01-04,Present,8.68,3.62,7.15,0
E089,Ahmed_95,Logistics,2025-02-02,Present,8.41,0.57,4.37,0
E025,Ali_96,QA,2025-03-07,Present,6.55,0.0,7.67,0
E170,Emma_82,Logistics,2025-01-13,Present,7.41,3.75,5.47,2
E015,Sophia_91,Logistics,2025-01-22,Absent,0.0,0.0,6.79,1
E221,Bilal_29,Sales,2025-01-09,Present,7.14,3.2,6.56,1
E071,Noor_48,Engineering,2025-04-09,Present,7.94,1.92,6.12,0
E167,Zubair_97,Operations,2025-03-18,Absent,0.0,0.0,5.86,0
E190,Emma_64,Finance,2025-01-20,Absent,0.0,0.0,4.74,1
E081,Zubair_46,QA,2025-01-28,Present,7.89,1.55,6.04,0
E106,Noor_87,HR,2025-04-05,Present,8.73,2.34,5.32,0
E018,Sophia_11,Operations,2025-03-16,Present,6.78,1.13,5.78,0
E006,Bilal_29,Operations,2025-02-19,Absent,0.0,0.0,5.51,0
E229,Ayesha_64,Engineering,2025-01-17,Present,7.49,3.54,6.68,2
E082,Ali_75,Operations,2025-01-23,Present,8.29,3.77,5.4,0
E149,Mary_82,Sales,2025-01-05,Present,6.85,0.0,2.5,1
E181,Khadija_79,Support,2025-02-14,Present,9.6,2.68,3.78,0
E218,Emma_90,Support,2025-01-16,Present,11.16,1.15,5.75,1
E239,Ali_61,Logistics,2025-03-02,Remote,0.0,0.0,7.83,1
E088,Omar_77,HR,2025-04-10,Present,9.33,0.27,6.76,1
E135,Ali_25,Operations,2025-03-06,Present,8.85,0.0,7.61,0
E191,Sara_90,QA,2025-03-10,Present,6.14,0.22,8.79,1
E056,Ayesha_39,HR,2025-02-02,Present,7.93,3.16,4.94,2
E115,Omar_40,Logistics,2025-01-28,Absent,0.0,0.0,6.92,0
E141,Fatima_81,Logistics,2025-04-17,Present,6.74,1.24,9.55,0
E259,Hina_88,HR,2025-04-30,Absent,0.0,0.0,8.61,0
E198,Hina_40,Operations,2025-02-25,Present,8.66,3.62,4.79,0
E120,Zubair_42,Engineering,2025-02-03,Absent,0.0,0.0,4.95,0
E101,Ayesha_78,HR,2025-03-16,Present,11.12,2.32,3.46,2
E196,Mary_12,Logistics,2025-02-05,Present,9.04,2.2,7.12,0
E168,Hina_90,Engineering,2025-02-27,Absent,0.0,0.0,8.73,0
E095,Sara_41,Sales,2025-04-26,Present,8.11,0.0,2.92,1
E256,David_18,QA,2025-04-26,Present,8.09,1.66,2.48,3
E162,Ayesha_63,Sales,2025-03-06,Present,8.15,0.83,6.46,1
E083,Ali_14,QA,2025-01-21,Present,7.55,1.43,5.38,0
E091,John_18,HR,2025-03-16,Present,7.64,0.95,8.46,0
E003,Ali_99,HR,2025-03-22,Absent,0.0,0.0,4.39,0
E010,Omar_78,Finance,2025-02-20,Present,8.99,2.9,4.94,0
E142,Usman_87,Sales,2025-03-06,Present,9.8,0.0,4.95,0
E099,Omar_44,Operations,2025-01-04,Present,7.38,1.8,7.91,0
E094,Sara_42,Support,2025-01-08,Present,9.35,0.0,4.38,0
E036,Ali_9,Support,2025-01-05,Remote,0.0,0.0,6.73,1
E197,Fatima_41,Sales,2025-03-20,Present,6.15,2.85,3.05,0
E132,Bilal_79,Operations,2025-04-08,Present,9.67,0.0,4.47,2
E035,Khadija_42,HR,2025-02-24,Present,6.35,3.51,5.82,1
E264,Ali_88,Logistics,2025-04-16,Present,7.11,0.14,9.21,1
E163,Ahmed_13,Logistics,2025-01-23,Present,8.71,1.21,2.97,0
E223,Mary_59,Logistics,2025-02-03,Present,7.43,3.01,5.07,1
E271,Sophia_79,Engineering,2025-02-05,Remote,0.0,0.0,5.5,0
E263,Sara_86,Sales,2025-01-18,Present,6.34,2.42,4.0,2
E272,Sophia_4,Logistics,2025-02-10,Present,9.98,0.4,6.54,0
E147,Bilal_14,HR,2025-03-14,Present,8.06,1.06,9.18,2
E165,Noor_71,Finance,2025-02-04,Present,7.35,0.66,6.64,0
E083,Ahmed_44,HR,2025-04-28,Present,9.39,0.36,4.07,0
E150,Emma_85,Logistics,2025-01-26,Present,10.44,0.0,7.01,0
E238,Noor_5,Finance,2025-03-24,Present,6.38,2.61,8.2,0
E085,Fatima_37,Engineering,2025-02-06,Present,9.09,1.01,8.88,1
E107,Ayesha_9,Sales,2025-03-14,Absent,0.0,0.0,4.9,0
E040,Bilal_13,Sales,2025-04-12,Present,7.46,1.26,2.45,1
E261,Ayesha_24,QA,2025-01-14,Absent,0.0,0.0,6.49,0
E104,Khadija_56,Finance,2025-01-11,Present,8.69,3.49,2.0,1
E283,Ayesha_66,Operations,2025-02-17,Present,10.11,1.78,4.43,2
E188,Emma_41,Operations,2025-04-22,Present,6.21,1.16,9.58,1
E025,Hina_25,Engineering,2025-04-24,Present,7.34,1.67,4.87,0
E231,Fatima_89,HR,2025-01-08,Absent,0.0,0.0,9.31,0
E002,Bilal_24,Finance,2025-04-20,Present,9.71,1.31,4.95,0
E188,Noor_56,Finance,2025-01-01,Absent,0.0,0.0,5.54,0
E234,David_72,HR,2025-01-30,Present,8.82,0.91,4.04,0
E067,Bilal_85,Finance,2025-04-03,Present,9.08,0.58,4.96,2
E054,Usman_43,QA,2025-01-13,Present,10.31,1.69,6.52,0
E117,Bilal_61,Logistics,2025-01-01,Present,8.19,0.97,5.18,0
E044,Noor_72,Engineering,2025-03-06,Present,9.64,1.66,8.69,0
E250,Usman_59,Sales,2025-04-07,Present,9.83,0.0,5.85,0
E295,Emma_80,Finance,2025-04-08,Present,9.86,1.24,6.64,0
E122,David_28,HR,2025-02-06,Present,7.78,3.29,6.4,2
E010,Omar_77,Operations,2025-01-10,Present,7.28,0.0,6.84,0
E156,Emma_9,Engineering,2025-01-23,Present,9.72,2.41,3.97,0
E168,Omar_59,QA,2025-04-07,Present,7.2,0.0,4.05,1
E239,Omar_41,Operations,2025-02-09,Present,5.51,3.35,5.17,0
E090,Omar_33,Logistics,2025-04-05,Present,8.79,0.0,3.08,2
E289,John_93,Support,2025-02-08,Absent,0.0,0.0,6.52,0
E100,Ayesha_84,Logistics,2025-04-05,Present,9.05,2.47,7.45,0
E120,Usman_55,QA,2025-03-21,Absent,0.0,0.0,8.7,0
E044,David_93,Logistics,2025-01-29,Remote,0.0,0.0,2.33,0
E238,Mary_37,Sales,2025-03-20,Remote,0.0,0.0,8.14,0
E184,Omar_8,Operations,2025-02-10,Absent,0.0,0.0,8.52,1
E250,Noor_53,Operations,2025-03-01,Present,9.05,1.83,4.35,0
E045,Emma_83,Engineering,2025-02-07,Absent,0.0,0.0,8.1,0
E179,Hina_7,Logistics,2025-03-10,Present,7.04,1.37,7.71,0
E247,Ayesha_74,HR,2025-03-12,Present,9.57,0.0,8.28,0
E130,Ayesha_72,Operations,2025-03-01,Present,7.96,0.56,8.36,1
E129,Usman_54,Support,2025-02-11,Absent,0.0,0.0,3.56,3
E042,John_34,HR,2025-03-01,Present,7.76,4.46,8.67,2
E249,Ali_38,Finance,2025-02-09,Absent,0.0,0.0,7.46,0
E205,Khadija_20,Finance,2025-05-01,Present,8.21,1.13,6.05,1
E186,Mary_89,QA,2025-02-27,Absent,0.0,0.0,8.82,0
E009,Fatima_61,Finance,2025-01-13,Present,8.12,0.68,4.49,1
E245,Ali_5,Support,2025-02-18,Present,8.28,0.0,4.44,0
E180,David_25,Logistics,2025-02-01,Absent,0.0,0.0,5.92,0
E104,Emma_89,Sales,2025-01-12,Present,6.8,0.0,6.31,0
E190,Ayesha_74,QA,2025-02-13,Present,7.5,1.86,7.23,0
E189,Mary_82,Logistics,2025-01-26,Present,9.18,1.25,3.88,0
E241,David_54,HR,2025-02-05,Present,8.17,1.94,6.78,0
E089,Khadija_23,Support,2025-02-01,Present,8.16,0.0,4.09,1
E084,Noor_57,QA,2025-01-19,Absent,0.0,0.0,3.12,0
E032,Omar_64,Finance,2025-01-04,Present,8.62,1.45,7.85,0
E258,Omar_86,Support,2025-05-01,Present,7.13,2.69,2.93,0
E279,Khadija_19,Support,2025-04-23,Present,7.14,0.65,5.9,0
E278,Bilal_78,Sales,2025-04-01,Present,8.27,4.8,4.55,2
E230,Usman_36,Finance,2025-02-08,Present,9.5,2.07,4.86,0
E165,Bilal_84,Finance,2025-03-20,Present,8.53,0.0,5.43,1
E145,John_87,Support,2025-04-28,Present,10.39,2.05,5.82,0
E209,John_10,QA,2025-01-26,Present,7.21,2.11,6.75,0
E107,Khadija_92,Engineering,2025-02-02,Absent,0.0,0.0,6.76,0
E263,Khadija_77,HR,2025-01-05,Present,8.11,3.44,8.36,0
E020,Usman_92,Operations,2025-02-28,Present,8.67,1.69,5.3,0
E284,Bilal_63,HR,2025-01-09,Present,9.68,1.44,4.69,0
E045,Ayesha_90,Logistics,2025-01-30,Present,8.23,2.96,3.21,1
E277,Mary_66,Sales,2025-02-14,Present,5.59,0.3,7.93,1
E173,Bilal_72,Finance,2025-04-05,Present,6.48,3.57,3.84,2
E162,Ayesha_8,Operations,2025-01-04,Present,6.08,3.7,7.24,1
E183,Khadija_29,Operations,2025-03-22,Present,6.4,3.18,2.69,0
E174,Ali_9,HR,2025-01-16,Absent,0.0,0.0,5.49,1
E086,Sophia_85,Logistics,2025-03-17,Present,6.13,1.17,5.63,1
E181,Bilal_51,HR,2025-04-09,Present,5.63,0.85,7.75,0
E081,David_77,Operations,2025-01-19,Present,7.97,2.94,5.66,0
E262,Usman_88,Engineering,2025-04-09,Absent,0.0,0.0,4.28,0
E283,Zubair_74,Engineering,2025-04-03,Present,7.69,2.77,3.63,2
E004,Bilal_12,HR,2025-01-11,Present,6.48,4.1,7.39,0
E183,Ayesha_90,QA,2025-01-16,Present,8.55,1.85,5.14,0
E292,Noor_99,HR,2025-03-20,Present,8.53,1.46,6.93,0
E198,Usman_84,HR,2025-02-21,Present,8.61,2.93,4.55,0
E194,John_9,Finance,2025-01-16,Absent,0.0,0.0,4.76,0
E165,Sophia_15,Support,2025-01-22,Present,6.09,0.0,4.82,0
E103,Sophia_90,Logistics,2025-02-10,Present,9.61,0.11,8.01,0
E048,Khadija_2,QA,2025-01-09,Present,10.59,0.24,5.21,1
E065,Ali_64,Logistics,2025-02-10,Present,7.86,2.71,5.5,0
E105,Omar_76,Support,2025-03-18,Present,7.75,0.42,4.49,2
E274,John_62,Support,2025-02-13,Present,7.54,0.54,6.58,1
E022,Mary_31,Finance,2025-01-07,Present,8.36,1.36,6.79,0
E083,Fatima_6,Engineering,2025-01-03,Present,8.63,0.17,3.92,2
E067,Hina_65,HR,2025-01-21,Present,6.73,4.6,7.52,0
E112,Khadija_17,QA,2025-01-29,Present,6.43,2.39,8.69,0
E247,Ayesha_61,HR,2025-01-23,Present,8.96,1.01,5.9,1
E050,Usman_5,Logistics,2025-02-15,Present,8.1,0.0,6.21,0
E132,Sara_1,Operations,2025-02-03,Present,9.55,1.69,4.73,0
E110,Sophia_78,Support,2025-03-20,Present,8.0,1.89,7.39,0
E021,Mary_16,Logistics,2025-03-27,Absent,0.0,0.0,6.59,0
E139,Sophia_17,Support,2025-02-07,Present,5.72,3.83,8.94,0
E068,Sara_11,Logistics,2025-04-25,Present,6.97,0.17,5.54,0
E156,Sara_30,HR,2025-02-15,Present,7.71,2.61,3.3,1
E195,Zubair_16,Logistics,2025-03-02,Present,7.4,1.23,4.62,1
E160,Emma_49,Support,2025-03-14,Present,7.7,2.71,7.18,1
E068,Fatima_83,QA,2025-02-12,Absent,0.0,0.0,3.03,0
E298,Zubair_16,Sales,2025-04-07,Present,9.06,2.24,4.65,0
E291,Sophia_54,Engineering,2025-02-10,Present,9.42,2.8,5.32,0
E142,Hina_95,Finance,2025-04-10,Present,7.43,2.39,6.8,0
E118,Zubair_98,Sales,2025-01-03,Present,8.72,1.62,4.9,2
E239,Ayesha_61,Finance,2025-03-13,Present,5.66,3.4,6.26,0
E296,Bilal_2,Support,2025-01-10,Present,8.49,5.67,6.97,1
E131,John_78,Sales,2025-01-13,Present,7.72,2.1,4.8,1
E229,Khadija_63,Logistics,2025-03-24,Present,9.45,0.0,6.04,0
E237,Emma_29,Finance,2025-04-20,Present,9.76,3.27,5.25,1
E256,Usman_23,Engineering,2025-02-15,Absent,0.0,0.0,7.55,1
E229,Mary_54,Finance,2025-01-01,Present,9.29,1.71,7.52,0
E253,Ahmed_75,Sales,2025-01-01,Absent,0.0,0.0,7.69,1
E148,Khadija_12,Support,2025-04-13,Present,8.5,4.17,4.16,1
E292,Ahmed_44,Operations,2025-04-10,Absent,0.0,0.0,4.3,1
E229,Usman_91,Sales,2025-04-11,Present,6.44,2.62,4.76,0
E114,Fatima_22,Finance,2025-04-03,Present,8.34,0.93,6.42,0
E202,Hina_73,QA,2025-01-01,Absent,0.0,0.0,7.38,0
